"","Dest","HourOfDay","MeanDelay","airport","city","state","country","lat","long","CityState"
"244","ATW",21,20,"Outagamie County Regional","Appleton","WI","USA",44.25740806,-88.51947556,"Appleton,WI"
"245","ATW",23,13,"Outagamie County Regional","Appleton","WI","USA",44.25740806,-88.51947556,"Appleton,WI"
"246","ATW",15,26,"Outagamie County Regional","Appleton","WI","USA",44.25740806,-88.51947556,"Appleton,WI"
"247","ATW",11,14,"Outagamie County Regional","Appleton","WI","USA",44.25740806,-88.51947556,"Appleton,WI"
"248","ATW",9,9,"Outagamie County Regional","Appleton","WI","USA",44.25740806,-88.51947556,"Appleton,WI"
"249","ATW",20,16,"Outagamie County Regional","Appleton","WI","USA",44.25740806,-88.51947556,"Appleton,WI"
"250","ATW",19,5,"Outagamie County Regional","Appleton","WI","USA",44.25740806,-88.51947556,"Appleton,WI"
"251","ATW",22,16,"Outagamie County Regional","Appleton","WI","USA",44.25740806,-88.51947556,"Appleton,WI"
"252","ATW",17,14,"Outagamie County Regional","Appleton","WI","USA",44.25740806,-88.51947556,"Appleton,WI"
"253","ATW",8,15,"Outagamie County Regional","Appleton","WI","USA",44.25740806,-88.51947556,"Appleton,WI"
"254","ATW",14,11,"Outagamie County Regional","Appleton","WI","USA",44.25740806,-88.51947556,"Appleton,WI"
"255","ATW",10,23,"Outagamie County Regional","Appleton","WI","USA",44.25740806,-88.51947556,"Appleton,WI"
"256","AUS",16,13,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"257","AUS",10,9,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"258","AUS",0,21,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"259","AUS",21,21,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"260","AUS",8,4,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"261","AUS",3,15,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"262","AUS",12,9,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"263","AUS",6,5,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"264","AUS",23,21,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"265","AUS",17,13,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"266","AUS",18,14,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"267","AUS",11,9,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"268","AUS",20,21,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"269","AUS",7,2,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"270","AUS",24,18,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"271","AUS",14,10,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"272","AUS",13,6,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"273","AUS",22,20,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"274","AUS",1,11,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"275","AUS",15,12,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"276","AUS",2,18,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"277","AUS",9,6,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"278","AUS",4,9,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"279","AUS",19,14,"Austin-Bergstrom International","Austin","TX","USA",30.19453278,-97.66987194,"Austin,TX"
"280","AVL",16,15,"Asheville Regional","Asheville","NC","USA",35.43619444,-82.54180556,"Asheville,NC"
"281","AVL",22,14,"Asheville Regional","Asheville","NC","USA",35.43619444,-82.54180556,"Asheville,NC"
"282","AVL",21,30,"Asheville Regional","Asheville","NC","USA",35.43619444,-82.54180556,"Asheville,NC"
"283","AVL",14,18,"Asheville Regional","Asheville","NC","USA",35.43619444,-82.54180556,"Asheville,NC"
"284","AVL",23,24,"Asheville Regional","Asheville","NC","USA",35.43619444,-82.54180556,"Asheville,NC"
"285","AVL",18,18,"Asheville Regional","Asheville","NC","USA",35.43619444,-82.54180556,"Asheville,NC"
"286","AVL",8,6,"Asheville Regional","Asheville","NC","USA",35.43619444,-82.54180556,"Asheville,NC"
"287","AVL",9,13,"Asheville Regional","Asheville","NC","USA",35.43619444,-82.54180556,"Asheville,NC"
"288","AVL",12,12,"Asheville Regional","Asheville","NC","USA",35.43619444,-82.54180556,"Asheville,NC"
"289","AVL",10,13,"Asheville Regional","Asheville","NC","USA",35.43619444,-82.54180556,"Asheville,NC"
"290","AVL",11,16,"Asheville Regional","Asheville","NC","USA",35.43619444,-82.54180556,"Asheville,NC"
"291","AVL",13,11,"Asheville Regional","Asheville","NC","USA",35.43619444,-82.54180556,"Asheville,NC"
"292","AVL",17,17,"Asheville Regional","Asheville","NC","USA",35.43619444,-82.54180556,"Asheville,NC"
"293","AVL",19,14,"Asheville Regional","Asheville","NC","USA",35.43619444,-82.54180556,"Asheville,NC"
"294","AVL",20,10,"Asheville Regional","Asheville","NC","USA",35.43619444,-82.54180556,"Asheville,NC"
"295","AVL",15,9,"Asheville Regional","Asheville","NC","USA",35.43619444,-82.54180556,"Asheville,NC"
"296","AVP",13,6,"Wilkes-Barre/Scranton Intl","Wilkes-Barre/Scranton","PA","USA",41.33814944,-75.7242675,"Wilkes-Barre/Scranton,PA"
"297","AVP",20,8,"Wilkes-Barre/Scranton Intl","Wilkes-Barre/Scranton","PA","USA",41.33814944,-75.7242675,"Wilkes-Barre/Scranton,PA"
"298","AVP",0,21,"Wilkes-Barre/Scranton Intl","Wilkes-Barre/Scranton","PA","USA",41.33814944,-75.7242675,"Wilkes-Barre/Scranton,PA"
"299","AVP",15,13,"Wilkes-Barre/Scranton Intl","Wilkes-Barre/Scranton","PA","USA",41.33814944,-75.7242675,"Wilkes-Barre/Scranton,PA"
"300","AVP",14,19,"Wilkes-Barre/Scranton Intl","Wilkes-Barre/Scranton","PA","USA",41.33814944,-75.7242675,"Wilkes-Barre/Scranton,PA"
"301","AVP",23,10,"Wilkes-Barre/Scranton Intl","Wilkes-Barre/Scranton","PA","USA",41.33814944,-75.7242675,"Wilkes-Barre/Scranton,PA"
"302","AVP",21,18,"Wilkes-Barre/Scranton Intl","Wilkes-Barre/Scranton","PA","USA",41.33814944,-75.7242675,"Wilkes-Barre/Scranton,PA"
"303","AVP",16,30,"Wilkes-Barre/Scranton Intl","Wilkes-Barre/Scranton","PA","USA",41.33814944,-75.7242675,"Wilkes-Barre/Scranton,PA"
"304","AVP",12,11,"Wilkes-Barre/Scranton Intl","Wilkes-Barre/Scranton","PA","USA",41.33814944,-75.7242675,"Wilkes-Barre/Scranton,PA"
"305","AVP",18,6,"Wilkes-Barre/Scranton Intl","Wilkes-Barre/Scranton","PA","USA",41.33814944,-75.7242675,"Wilkes-Barre/Scranton,PA"
"306","AVP",24,13,"Wilkes-Barre/Scranton Intl","Wilkes-Barre/Scranton","PA","USA",41.33814944,-75.7242675,"Wilkes-Barre/Scranton,PA"
"307","AVP",17,23,"Wilkes-Barre/Scranton Intl","Wilkes-Barre/Scranton","PA","USA",41.33814944,-75.7242675,"Wilkes-Barre/Scranton,PA"
"308","AVP",22,27,"Wilkes-Barre/Scranton Intl","Wilkes-Barre/Scranton","PA","USA",41.33814944,-75.7242675,"Wilkes-Barre/Scranton,PA"
"309","AZO",13,9,"Kalamazoo County","Kalamazoo","MI","USA",42.234875,-85.5520575,"Kalamazoo,MI"
"310","AZO",20,15,"Kalamazoo County","Kalamazoo","MI","USA",42.234875,-85.5520575,"Kalamazoo,MI"
"311","AZO",8,5,"Kalamazoo County","Kalamazoo","MI","USA",42.234875,-85.5520575,"Kalamazoo,MI"
"312","AZO",16,12,"Kalamazoo County","Kalamazoo","MI","USA",42.234875,-85.5520575,"Kalamazoo,MI"
"313","AZO",17,19,"Kalamazoo County","Kalamazoo","MI","USA",42.234875,-85.5520575,"Kalamazoo,MI"
"314","AZO",21,25,"Kalamazoo County","Kalamazoo","MI","USA",42.234875,-85.5520575,"Kalamazoo,MI"
"315","AZO",12,11,"Kalamazoo County","Kalamazoo","MI","USA",42.234875,-85.5520575,"Kalamazoo,MI"
"316","AZO",10,3,"Kalamazoo County","Kalamazoo","MI","USA",42.234875,-85.5520575,"Kalamazoo,MI"
"317","AZO",9,0,"Kalamazoo County","Kalamazoo","MI","USA",42.234875,-85.5520575,"Kalamazoo,MI"
"318","AZO",19,20,"Kalamazoo County","Kalamazoo","MI","USA",42.234875,-85.5520575,"Kalamazoo,MI"
"319","AZO",18,15,"Kalamazoo County","Kalamazoo","MI","USA",42.234875,-85.5520575,"Kalamazoo,MI"
"320","AZO",23,15,"Kalamazoo County","Kalamazoo","MI","USA",42.234875,-85.5520575,"Kalamazoo,MI"
"321","AZO",15,13,"Kalamazoo County","Kalamazoo","MI","USA",42.234875,-85.5520575,"Kalamazoo,MI"
"322","AZO",22,10,"Kalamazoo County","Kalamazoo","MI","USA",42.234875,-85.5520575,"Kalamazoo,MI"
"323","AZO",11,10,"Kalamazoo County","Kalamazoo","MI","USA",42.234875,-85.5520575,"Kalamazoo,MI"
"324","AZO",14,5,"Kalamazoo County","Kalamazoo","MI","USA",42.234875,-85.5520575,"Kalamazoo,MI"
"325","BDL",12,7,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"326","BDL",15,14,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"327","BDL",0,23,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"328","BDL",13,11,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"329","BDL",14,11,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"330","BDL",11,6,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"331","BDL",16,14,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"332","BDL",7,0,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"333","BDL",23,17,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"334","BDL",6,8,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"335","BDL",18,14,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"336","BDL",1,19,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"337","BDL",21,18,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"338","BDL",22,18,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"339","BDL",24,17,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"340","BDL",19,17,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"341","BDL",5,9,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"342","BDL",17,12,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"343","BDL",10,8,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"344","BDL",20,17,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"345","BDL",9,7,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"346","BDL",8,2,"Bradley International","Windsor Locks","CT","USA",41.93887417,-72.68322833,"Windsor Locks,CT"
"347","BET",13,11,"Bethel","Bethel","AK","USA",60.77977639,-161.8379975,"Bethel,AK"
"348","BET",8,9,"Bethel","Bethel","AK","USA",60.77977639,-161.8379975,"Bethel,AK"
"349","BET",20,10,"Bethel","Bethel","AK","USA",60.77977639,-161.8379975,"Bethel,AK"
"350","BFL",18,14,"Meadows ","Bakersfield","CA","USA",35.43359806,-119.0567681,"Bakersfield,CA"
"351","BFL",20,9,"Meadows ","Bakersfield","CA","USA",35.43359806,-119.0567681,"Bakersfield,CA"
"352","BFL",1,9,"Meadows ","Bakersfield","CA","USA",35.43359806,-119.0567681,"Bakersfield,CA"
"353","BFL",14,13,"Meadows ","Bakersfield","CA","USA",35.43359806,-119.0567681,"Bakersfield,CA"
"354","BFL",15,9,"Meadows ","Bakersfield","CA","USA",35.43359806,-119.0567681,"Bakersfield,CA"
"355","BFL",11,6,"Meadows ","Bakersfield","CA","USA",35.43359806,-119.0567681,"Bakersfield,CA"
"356","BFL",12,9,"Meadows ","Bakersfield","CA","USA",35.43359806,-119.0567681,"Bakersfield,CA"
"357","BFL",10,6,"Meadows ","Bakersfield","CA","USA",35.43359806,-119.0567681,"Bakersfield,CA"
"358","BFL",23,9,"Meadows ","Bakersfield","CA","USA",35.43359806,-119.0567681,"Bakersfield,CA"
"359","BFL",13,17,"Meadows ","Bakersfield","CA","USA",35.43359806,-119.0567681,"Bakersfield,CA"
"360","BFL",8,10,"Meadows ","Bakersfield","CA","USA",35.43359806,-119.0567681,"Bakersfield,CA"
"361","BFL",9,5,"Meadows ","Bakersfield","CA","USA",35.43359806,-119.0567681,"Bakersfield,CA"
"362","BFL",21,11,"Meadows ","Bakersfield","CA","USA",35.43359806,-119.0567681,"Bakersfield,CA"
"363","BFL",19,13,"Meadows ","Bakersfield","CA","USA",35.43359806,-119.0567681,"Bakersfield,CA"
"364","BFL",17,14,"Meadows ","Bakersfield","CA","USA",35.43359806,-119.0567681,"Bakersfield,CA"
"365","BFL",22,4,"Meadows ","Bakersfield","CA","USA",35.43359806,-119.0567681,"Bakersfield,CA"
"366","BFL",16,3,"Meadows ","Bakersfield","CA","USA",35.43359806,-119.0567681,"Bakersfield,CA"
"367","BGM",23,9,"Binghamton Regional","Binghamton","NY","USA",42.20848278,-75.97961361,"Binghamton,NY"
"368","BGM",16,12,"Binghamton Regional","Binghamton","NY","USA",42.20848278,-75.97961361,"Binghamton,NY"
"369","BGM",22,25,"Binghamton Regional","Binghamton","NY","USA",42.20848278,-75.97961361,"Binghamton,NY"
"370","BGR",18,14,"Bangor International","Bangor","ME","USA",44.80744444,-68.82813889,"Bangor,ME"
"371","BGR",19,66,"Bangor International","Bangor","ME","USA",44.80744444,-68.82813889,"Bangor,ME"
"372","BGR",17,9,"Bangor International","Bangor","ME","USA",44.80744444,-68.82813889,"Bangor,ME"
"373","BGR",24,42,"Bangor International","Bangor","ME","USA",44.80744444,-68.82813889,"Bangor,ME"
"374","BGR",16,22,"Bangor International","Bangor","ME","USA",44.80744444,-68.82813889,"Bangor,ME"
"375","BGR",11,8,"Bangor International","Bangor","ME","USA",44.80744444,-68.82813889,"Bangor,ME"
"376","BGR",10,8,"Bangor International","Bangor","ME","USA",44.80744444,-68.82813889,"Bangor,ME"
"377","BGR",21,37,"Bangor International","Bangor","ME","USA",44.80744444,-68.82813889,"Bangor,ME"
"378","BGR",23,20,"Bangor International","Bangor","ME","USA",44.80744444,-68.82813889,"Bangor,ME"
"379","BGR",12,8,"Bangor International","Bangor","ME","USA",44.80744444,-68.82813889,"Bangor,ME"
"380","BGR",22,10,"Bangor International","Bangor","ME","USA",44.80744444,-68.82813889,"Bangor,ME"
"381","BGR",20,35,"Bangor International","Bangor","ME","USA",44.80744444,-68.82813889,"Bangor,ME"
"382","BGR",14,12,"Bangor International","Bangor","ME","USA",44.80744444,-68.82813889,"Bangor,ME"
"383","BGR",13,10,"Bangor International","Bangor","ME","USA",44.80744444,-68.82813889,"Bangor,ME"
"384","BGR",15,14,"Bangor International","Bangor","ME","USA",44.80744444,-68.82813889,"Bangor,ME"
"385","BHM",0,17,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"386","BHM",24,14,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"387","BHM",19,19,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"388","BHM",20,17,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"389","BHM",16,15,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"390","BHM",12,8,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"391","BHM",14,9,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"392","BHM",7,2,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"393","BHM",23,16,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"394","BHM",17,14,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"395","BHM",11,11,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"396","BHM",15,12,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"397","BHM",21,20,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"398","BHM",18,20,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"399","BHM",8,5,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"400","BHM",22,20,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"401","BHM",10,9,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"402","BHM",13,10,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"403","BHM",9,6,"Birmingham International","Birmingham","AL","USA",33.56294306,-86.75354972,"Birmingham,AL"
"404","BIL",18,5,"Billings Logan Intl","Billings","MT","USA",45.8076625,-108.5428611,"Billings,MT"
"405","BIL",20,2,"Billings Logan Intl","Billings","MT","USA",45.8076625,-108.5428611,"Billings,MT"
"406","BIL",22,14,"Billings Logan Intl","Billings","MT","USA",45.8076625,-108.5428611,"Billings,MT"
"407","BIL",10,5,"Billings Logan Intl","Billings","MT","USA",45.8076625,-108.5428611,"Billings,MT"
"408","BIL",11,7,"Billings Logan Intl","Billings","MT","USA",45.8076625,-108.5428611,"Billings,MT"
"409","BIL",23,13,"Billings Logan Intl","Billings","MT","USA",45.8076625,-108.5428611,"Billings,MT"
"410","BIL",21,4,"Billings Logan Intl","Billings","MT","USA",45.8076625,-108.5428611,"Billings,MT"
"411","BIL",9,5,"Billings Logan Intl","Billings","MT","USA",45.8076625,-108.5428611,"Billings,MT"
"412","BIL",19,10,"Billings Logan Intl","Billings","MT","USA",45.8076625,-108.5428611,"Billings,MT"
"413","BIL",17,3,"Billings Logan Intl","Billings","MT","USA",45.8076625,-108.5428611,"Billings,MT"
"414","BIL",15,18,"Billings Logan Intl","Billings","MT","USA",45.8076625,-108.5428611,"Billings,MT"
"415","BIL",13,6,"Billings Logan Intl","Billings","MT","USA",45.8076625,-108.5428611,"Billings,MT"
"416","BIL",14,3,"Billings Logan Intl","Billings","MT","USA",45.8076625,-108.5428611,"Billings,MT"
"417","BIL",12,10,"Billings Logan Intl","Billings","MT","USA",45.8076625,-108.5428611,"Billings,MT"
"418","BIL",16,12,"Billings Logan Intl","Billings","MT","USA",45.8076625,-108.5428611,"Billings,MT"
"419","BIS",18,8,"Bismarck Municipal","Bismarck","ND","USA",46.77411111,-100.7467222,"Bismarck,ND"
"420","BIS",22,10,"Bismarck Municipal","Bismarck","ND","USA",46.77411111,-100.7467222,"Bismarck,ND"
"421","BIS",10,5,"Bismarck Municipal","Bismarck","ND","USA",46.77411111,-100.7467222,"Bismarck,ND"
"422","BIS",19,13,"Bismarck Municipal","Bismarck","ND","USA",46.77411111,-100.7467222,"Bismarck,ND"
"423","BIS",0,14,"Bismarck Municipal","Bismarck","ND","USA",46.77411111,-100.7467222,"Bismarck,ND"
"424","BIS",15,9,"Bismarck Municipal","Bismarck","ND","USA",46.77411111,-100.7467222,"Bismarck,ND"
"425","BIS",13,12,"Bismarck Municipal","Bismarck","ND","USA",46.77411111,-100.7467222,"Bismarck,ND"
"426","BIS",12,9,"Bismarck Municipal","Bismarck","ND","USA",46.77411111,-100.7467222,"Bismarck,ND"
"427","BIS",16,10,"Bismarck Municipal","Bismarck","ND","USA",46.77411111,-100.7467222,"Bismarck,ND"
"428","BIS",24,10,"Bismarck Municipal","Bismarck","ND","USA",46.77411111,-100.7467222,"Bismarck,ND"
"429","BIS",23,18,"Bismarck Municipal","Bismarck","ND","USA",46.77411111,-100.7467222,"Bismarck,ND"
"430","BIS",21,8,"Bismarck Municipal","Bismarck","ND","USA",46.77411111,-100.7467222,"Bismarck,ND"
"431","BJI",15,4,"Bemidji-Beltrami County","Bemidji","MN","USA",47.50942417,-94.93372333,"Bemidji,MN"
"432","BLI",22,5,"Bellingham Intl","Bellingham","WA","USA",48.79275,-122.5375278,"Bellingham,WA"
"433","BLI",20,3,"Bellingham Intl","Bellingham","WA","USA",48.79275,-122.5375278,"Bellingham,WA"
"434","BLI",23,1,"Bellingham Intl","Bellingham","WA","USA",48.79275,-122.5375278,"Bellingham,WA"
"435","BLI",21,0,"Bellingham Intl","Bellingham","WA","USA",48.79275,-122.5375278,"Bellingham,WA"
"436","BMI",17,20,"Central Illinois Regional","Bloomington","IL","USA",40.47798556,-88.91595278,"Bloomington,IL"
"437","BMI",21,22,"Central Illinois Regional","Bloomington","IL","USA",40.47798556,-88.91595278,"Bloomington,IL"
